consumable_id,display_name,category,subcategory,item_group,specificity,parent_id,selectable,aliases,default_unit,allowed_units,requires_dosage_confirmation,search_keywords,sort_order,active,implementation_note
food_fruit_dried_fig,Dried fig,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried fig Food Fruit Dried and preserved fruit,108,TRUE,
food_fruit_dried_date,Dried date,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried date Food Fruit Dried and preserved fruit,109,TRUE,
food_fruit_dried_mango,Dried mango,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried mango Food Fruit Dried and preserved fruit,110,TRUE,
food_fruit_dried_cranberry,Dried cranberry,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried cranberry Food Fruit Dried and preserved fruit,111,TRUE,
food_fruit_dried_apple,Dried apple,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dried apple Food Fruit Dried and preserved fruit,112,TRUE,
food_fruit_prunes,Prunes,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Prunes Food Fruit Dried and preserved fruit,113,TRUE,
food_fruit_candied_fruit,Candied fruit,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Candied fruit Food Fruit Dried and preserved fruit,114,TRUE,
food_fruit_fruit_leather,Fruit leather,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fruit leather Food Fruit Dried and preserved fruit,115,TRUE,
food_fruit_canned_fruit,Canned fruit,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Canned fruit Food Fruit Dried and preserved fruit,116,TRUE,
food_fruit_fruit_salad,Fruit salad,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fruit salad Food Fruit Dried and preserved fruit,117,TRUE,
food_fruit_fruit_puree,Fruit puree,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fruit puree Food Fruit Dried and preserved fruit,118,TRUE,
food_fruit_fruit_compote,Fruit compote,Food,Fruit,Dried and preserved fruit,specific,food_fruit_fruit,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Fruit compote Food Fruit Dried and preserved fruit,119,TRUE,
food_vegetables_vegetables,Vegetables,Food,Vegetables,General,general,,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Vegetables Food Vegetables General,120,TRUE,General option remains selectable when the user does not want to choose a specific item.
food_vegetables_lettuce,Lettuce,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Lettuce Food Vegetables Leafy greens,121,TRUE,
food_vegetables_romaine_lettuce,Romaine lettuce,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Romaine lettuce Food Vegetables Leafy greens,122,TRUE,
food_vegetables_iceberg_lettuce,Iceberg lettuce,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Iceberg lettuce Food Vegetables Leafy greens,123,TRUE,
food_vegetables_butter_lettuce,Butter lettuce,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Butter lettuce Food Vegetables Leafy greens,124,TRUE,
food_vegetables_arugula,Arugula,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Arugula Food Vegetables Leafy greens,125,TRUE,
food_vegetables_spinach,Spinach,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Spinach Food Vegetables Leafy greens,126,TRUE,
food_vegetables_baby_spinach,Baby spinach,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Baby spinach Food Vegetables Leafy greens,127,TRUE,
food_vegetables_kale,Kale,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Kale Food Vegetables Leafy greens,128,TRUE,
food_vegetables_swiss_chard,Swiss chard,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Swiss chard Food Vegetables Leafy greens,129,TRUE,
food_vegetables_collard_greens,Collard greens,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Collard greens Food Vegetables Leafy greens,130,TRUE,
food_vegetables_mustard_greens,Mustard greens,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Mustard greens Food Vegetables Leafy greens,131,TRUE,
food_vegetables_turnip_greens,Turnip greens,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Turnip greens Food Vegetables Leafy greens,132,TRUE,
food_vegetables_beet_greens,Beet greens,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Beet greens Food Vegetables Leafy greens,133,TRUE,
food_vegetables_watercress,Watercress,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Watercress Food Vegetables Leafy greens,134,TRUE,
food_vegetables_endive,Endive,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Endive Food Vegetables Leafy greens,135,TRUE,
food_vegetables_escarole,Escarole,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Escarole Food Vegetables Leafy greens,136,TRUE,
food_vegetables_radicchio,Radicchio,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Radicchio Food Vegetables Leafy greens,137,TRUE,
food_vegetables_purslane,Purslane,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Purslane Food Vegetables Leafy greens,138,TRUE,
food_vegetables_sorrel,Sorrel,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sorrel Food Vegetables Leafy greens,139,TRUE,
food_vegetables_dandelion_greens,Dandelion greens,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Dandelion greens Food Vegetables Leafy greens,140,TRUE,
food_vegetables_grape_leaves,Grape leaves,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Grape leaves Food Vegetables Leafy greens,141,TRUE,
food_vegetables_molokhia_leaves,Molokhia leaves,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Molokhia leaves Food Vegetables Leafy greens,142,TRUE,
food_vegetables_bok_choy,Bok choy,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Bok choy Food Vegetables Leafy greens,143,TRUE,
food_vegetables_choy_sum,Choy sum,Food,Vegetables,Leafy greens,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Choy sum Food Vegetables Leafy greens,144,TRUE,
food_vegetables_broccoli,Broccoli,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Broccoli Food Vegetables Cruciferous vegetables,145,TRUE,
food_vegetables_broccolini,Broccolini,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Broccolini Food Vegetables Cruciferous vegetables,146,TRUE,
food_vegetables_cauliflower,Cauliflower,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cauliflower Food Vegetables Cruciferous vegetables,147,TRUE,
food_vegetables_cabbage,Cabbage,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cabbage Food Vegetables Cruciferous vegetables,148,TRUE,
food_vegetables_red_cabbage,Red cabbage,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Red cabbage Food Vegetables Cruciferous vegetables,149,TRUE,
food_vegetables_savoy_cabbage,Savoy cabbage,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Savoy cabbage Food Vegetables Cruciferous vegetables,150,TRUE,
food_vegetables_brussels_sprouts,Brussels sprouts,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Brussels sprouts Food Vegetables Cruciferous vegetables,151,TRUE,
food_vegetables_kohlrabi,Kohlrabi,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Kohlrabi Food Vegetables Cruciferous vegetables,152,TRUE,
food_vegetables_romanesco,Romanesco,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Romanesco Food Vegetables Cruciferous vegetables,153,TRUE,
food_vegetables_chinese_cabbage,Chinese cabbage,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Chinese cabbage Food Vegetables Cruciferous vegetables,154,TRUE,
food_vegetables_napa_cabbage,Napa cabbage,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Napa cabbage Food Vegetables Cruciferous vegetables,155,TRUE,
food_vegetables_rapini,Rapini,Food,Vegetables,Cruciferous vegetables,specific,food_vegetables_vegetables,TRUE,,serving,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Rapini Food Vegetables Cruciferous vegetables,156,TRUE,
food_vegetables_potato,Potato,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Potato Food Vegetables Root and tuber vegetables,157,TRUE,
food_vegetables_sweet_potato,Sweet potato,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Sweet potato Food Vegetables Root and tuber vegetables,158,TRUE,
food_vegetables_yam,Yam,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Yam Food Vegetables Root and tuber vegetables,159,TRUE,
food_vegetables_cassava,Cassava,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cassava Food Vegetables Root and tuber vegetables,160,TRUE,
food_vegetables_taro,Taro,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Taro Food Vegetables Root and tuber vegetables,161,TRUE,
food_vegetables_carrot,Carrot,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Carrot Food Vegetables Root and tuber vegetables,162,TRUE,
food_vegetables_parsnip,Parsnip,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Parsnip Food Vegetables Root and tuber vegetables,163,TRUE,
food_vegetables_turnip,Turnip,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Turnip Food Vegetables Root and tuber vegetables,164,TRUE,
food_vegetables_rutabaga,Rutabaga,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Rutabaga Food Vegetables Root and tuber vegetables,165,TRUE,
food_vegetables_beetroot,Beetroot,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Beetroot Food Vegetables Root and tuber vegetables,166,TRUE,
food_vegetables_radish,Radish,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Radish Food Vegetables Root and tuber vegetables,167,TRUE,
food_vegetables_daikon,Daikon,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Daikon Food Vegetables Root and tuber vegetables,168,TRUE,
food_vegetables_celeriac,Celeriac,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Celeriac Food Vegetables Root and tuber vegetables,169,TRUE,
food_vegetables_jerusalem_artichoke,Jerusalem artichoke,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Jerusalem artichoke Food Vegetables Root and tuber vegetables,170,TRUE,
food_vegetables_jicama,Jicama,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Jicama Food Vegetables Root and tuber vegetables,171,TRUE,
food_vegetables_lotus_root,Lotus root,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Lotus root Food Vegetables Root and tuber vegetables,172,TRUE,
food_vegetables_burdock_root,Burdock root,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Burdock root Food Vegetables Root and tuber vegetables,173,TRUE,
food_vegetables_horseradish,Horseradish,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Horseradish Food Vegetables Root and tuber vegetables,174,TRUE,
food_vegetables_ginger_root,Ginger root,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Ginger root Food Vegetables Root and tuber vegetables,175,TRUE,
food_vegetables_turmeric_root,Turmeric root,Food,Vegetables,Root and tuber vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Turmeric root Food Vegetables Root and tuber vegetables,176,TRUE,
food_vegetables_tomato,Tomato,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Tomato Food Vegetables Nightshade vegetables,177,TRUE,
food_vegetables_cherry_tomato,Cherry tomato,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Cherry tomato Food Vegetables Nightshade vegetables,178,TRUE,
food_vegetables_roma_tomato,Roma tomato,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Roma tomato Food Vegetables Nightshade vegetables,179,TRUE,
food_vegetables_green_tomato,Green tomato,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Green tomato Food Vegetables Nightshade vegetables,180,TRUE,
food_vegetables_eggplant,Eggplant,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Eggplant Food Vegetables Nightshade vegetables,181,TRUE,
food_vegetables_bell_pepper,Bell pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Bell pepper Food Vegetables Nightshade vegetables,182,TRUE,
food_vegetables_green_pepper,Green pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Green pepper Food Vegetables Nightshade vegetables,183,TRUE,
food_vegetables_red_pepper,Red pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Red pepper Food Vegetables Nightshade vegetables,184,TRUE,
food_vegetables_yellow_pepper,Yellow pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Yellow pepper Food Vegetables Nightshade vegetables,185,TRUE,
food_vegetables_orange_pepper,Orange pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Orange pepper Food Vegetables Nightshade vegetables,186,TRUE,
food_vegetables_chili_pepper,Chili pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Chili pepper Food Vegetables Nightshade vegetables,187,TRUE,
food_vegetables_jalapeno,Jalapeno,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Jalapeno Food Vegetables Nightshade vegetables,188,TRUE,
food_vegetables_serrano_pepper,Serrano pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Serrano pepper Food Vegetables Nightshade vegetables,189,TRUE,
food_vegetables_habanero,Habanero,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Habanero Food Vegetables Nightshade vegetables,190,TRUE,
food_vegetables_poblano_pepper,Poblano pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Poblano pepper Food Vegetables Nightshade vegetables,191,TRUE,
food_vegetables_paprika_pepper,Paprika pepper,Food,Vegetables,Nightshade vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Paprika pepper Food Vegetables Nightshade vegetables,192,TRUE,
food_vegetables_onion,Onion,Food,Vegetables,Allium vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Onion Food Vegetables Allium vegetables,193,TRUE,
food_vegetables_red_onion,Red onion,Food,Vegetables,Allium vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Red onion Food Vegetables Allium vegetables,194,TRUE,
food_vegetables_white_onion,White onion,Food,Vegetables,Allium vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,White onion Food Vegetables Allium vegetables,195,TRUE,
food_vegetables_yellow_onion,Yellow onion,Food,Vegetables,Allium vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Yellow onion Food Vegetables Allium vegetables,196,TRUE,
food_vegetables_spring_onion,Spring onion,Food,Vegetables,Allium vegetables,specific,food_vegetables_vegetables,TRUE,,piece,serving|piece|g|kg|oz|cup|tbsp|tsp|slice|bowl|plate|pack,FALSE,Spring onion Food Vegetables Allium vegetables,197,TRUE,
